Year,City,Sport,Athlete,Country,Gender,Event,Medal
1992,Albertville,Skiing,"HOELLWARTH, Martin",AUT,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,"KUTTIN, Heinz",AUT,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,"VETTORI, Ernst",AUT,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,"VETTORI, Ernst",AUT,Men,K90 Individual (70M),Gold
1992,Albertville,Skiing,"HOELLWARTH, Martin",AUT,Men,K90 Individual (70M),Silver
1994,Lillehammer,Luge,"PROCK, Markus",AUT,Men,Singles,Silver
1994,Lillehammer,Luge,"TAGWERKER, Andrea",AUT,Women,Singles,Bronze
1994,Lillehammer,Skating,"HUNYADY, Emese",AUT,Women,1500M,Gold
1994,Lillehammer,Skating,"HUNYADY, Emese",AUT,Women,3000M,Silver
1994,Lillehammer,Skiing,"MAYER, Christian",AUT,Men,Giant Slalom,Bronze
1994,Lillehammer,Skiing,"STANGASSINGER, Thomas",AUT,Men,Slalom,Gold
1994,Lillehammer,Skiing,"EDER, Elfriede",AUT,Women,Slalom,Silver
1994,Lillehammer,Skiing,"GOLDBERGER, Andreas",AUT,Men,K120 Individual (90M),Bronze
1994,Lillehammer,Skiing,"GOLDBERGER, Andreas",AUT,Men,K120 Team (90M),Bronze
1994,Lillehammer,Skiing,"HORNGACHER, Stefan",AUT,Men,K120 Team (90M),Bronze
1994,Lillehammer,Skiing,"KUTTIN, Heinz",AUT,Men,K120 Team (90M),Bronze
1994,Lillehammer,Skiing,"MOSER, Christian",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Luge,"NEUNER, Angelika",AUT,Women,Singles,Bronze
1998,Nagano,Skiing,"MAYER, Christian",AUT,Men,Alpine Combined,Bronze
1998,Nagano,Skiing,"REITER, Mario",AUT,Men,Alpine Combined,Gold
1998,Nagano,Skiing,"TRINKL, Hannes",AUT,Men,Downhill,Bronze
1998,Nagano,Skiing,"MAIER, Hermann",AUT,Men,Giant Slalom,Gold
1998,Nagano,Skiing,"EBERHARTER, Stephan",AUT,Men,Giant Slalom,Silver
1998,Nagano,Skiing,"MEISSNITZER, Alexandra",AUT,Women,Giant Slalom,Silver
1998,Nagano,Skiing,"SYKORA, Thomas",AUT,Men,Slalom,Bronze
1998,Nagano,Skiing,"MAIER, Hermann",AUT,Men,Super-G,Gold
1998,Nagano,Skiing,"KNAUSS, Hans",AUT,Men,Super-G,Silver
1998,Nagano,Skiing,"MEISSNITZER, Alexandra",AUT,Women,Super-G,Bronze
1998,Nagano,Skiing,"DORFMEISTER, Michaela",AUT,Women,Super-G,Silver
1998,Nagano,Skiing,"GANDLER, Markus",AUT,Men,10KM Pursuit,Silver
1998,Nagano,Skiing,"HOFFMANN, Christian",AUT,Men,50KM,Bronze
1998,Nagano,Skiing,"HOELLWARTH, Martin",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"HORNGACHER, Stefan",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"SCHWARZENBERGER, Reinhard",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"WIDHOELZL, Andreas",AUT,Men,K120 Team (90M),Bronze
1998,Nagano,Skiing,"WIDHOELZL, Andreas",AUT,Men,K90 Individual (70M),Bronze
1998,Nagano,Skiing,"KOECK, Brigitte",AUT,Women,Giant-Slalom,Bronze
2002,Salt Lake City,Biathlon,"PERNER, Wolfgang",AUT,Men,10KM,Bronze
2002,Salt Lake City,Bobsleigh,"RETTL, Martin",AUT,Men,Individual,Silver
2002,Salt Lake City,Luge,"PROCK, Markus",AUT,Men,Singles,Bronze
2002,Salt Lake City,Skiing,"RAICH, Benjamin",AUT,Men,Alpine Combined,Bronze
2002,Salt Lake City,Skiing,"GOETSCHL, Renate",AUT,Women,Alpine Combined,Silver
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Downhill,Bronze
2002,Salt Lake City,Skiing,"STROBL, Fritz",AUT,Men,Downhill,Gold
2002,Salt Lake City,Skiing,"GOETSCHL, Renate",AUT,Women,Downhill,Bronze
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Giant Slalom,Gold
2002,Salt Lake City,Skiing,"RAICH, Benjamin",AUT,Men,Slalom,Bronze
2002,Salt Lake City,Skiing,"SCHIFFERER, Andreas",AUT,Men,Super-G,Bronze
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Super-G,Silver
2002,Salt Lake City,Skiing,"HOFFMANN, Christian",AUT,Men,30KM Mass Start,Gold
2002,Salt Lake City,Skiing,"BOTVINOV, Mikhail",AUT,Men,30KM Mass Start,Silver
2002,Salt Lake City,Skiing,"GOTTWALD, Felix",AUT,Men,Individual,Bronze
2002,Salt Lake City,Skiing,"GOTTWALD, Felix",AUT,Men,Sprint,Bronze
2002,Salt Lake City,Skiing,"BIELER, Christoph",AUT,Men,Team,Bronze
2002,Salt Lake City,Skiing,"GOTTWALD, Felix",AUT,Men,Team,Bronze
2002,Salt Lake City,Skiing,"GRUBER, Michael",AUT,Men,Team,Bronze
2002,Salt Lake City,Skiing,"STECHER, Mario",AUT,Men,Team,Bronze
2006,Turin,Luge,"LINGER, Andreas",AUT,Men,Doubles,Gold
2006,Turin,Luge,"LINGER, Wolfgang",AUT,Men,Doubles,Gold
2006,Turin,Skiing,"SCHOENFELDER, Rainer",AUT,Men,Alpine Combined,Bronze
2006,Turin,Skiing,"SCHILD, Marlies",AUT,Women,Alpine Combined,Silver
2006,Turin,Skiing,"WALCHHOFER, Michael",AUT,Men,Downhill,Silver
2006,Turin,Skiing,"DORFMEISTER, Michaela",AUT,Women,Downhill,Gold
2006,Turin,Skiing,"MAIER, Hermann",AUT,Men,Giant Slalom,Bronze
2006,Turin,Skiing,"RAICH, Benjamin",AUT,Men,Giant Slalom,Gold
2006,Turin,Skiing,"SCHOENFELDER, Rainer",AUT,Men,Slalom,Bronze
2006,Turin,Skiing,"RAICH, Benjamin",AUT,Men,Slalom,Gold
2006,Turin,Skiing,"HERBST, Reinfried",AUT,Men,Slalom,Silver
2006,Turin,Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Bronze
2006,Turin,Skiing,"HOSP, Nicole",AUT,Women,Slalom,Silver
2006,Turin,Skiing,"MAIER, Hermann",AUT,Men,Super-G,Silver
2006,Turin,Skiing,"MEISSNITZER, Alexandra",AUT,Women,Super-G,Bronze
2006,Turin,Skiing,"DORFMEISTER, Michaela",AUT,Women,Super-G,Gold
2006,Turin,Skiing,"BOTWINOV, Mikhail",AUT,Men,50KM,Bronze
2006,Turin,Skiing,"GOTTWALD, Felix",AUT,Men,Individual,Silver
2006,Turin,Skiing,"GOTTWALD, Felix",AUT,Men,Individual Sprint,Gold
2006,Turin,Skiing,"BIELER, Christoph",AUT,Men,Team,Gold
2006,Turin,Skiing,"GOTTWALD, Felix",AUT,Men,Team,Gold
2006,Turin,Skiing,"GRUBER, Michael",AUT,Men,Team,Gold
2006,Turin,Skiing,"STECHER, Mario",AUT,Men,Team,Gold
2006,Turin,Skiing,"MORGENSTERN, Thomas",AUT,Men,K120 Individual (90M),Gold
2006,Turin,Skiing,"KOFLER, Andreas",AUT,Men,K120 Individual (90M),Silver
2006,Turin,Skiing,"KOCH, Martin",AUT,Men,K120 Team (90M),Gold
2006,Turin,Skiing,"KOFLER, Andreas",AUT,Men,K120 Team (90M),Gold
2006,Turin,Skiing,"MORGENSTERN, Thomas",AUT,Men,K120 Team (90M),Gold
2006,Turin,Skiing,"WIDHOELZL, Andreas",AUT,Men,K120 Team (90M),Gold
2006,Turin,Skiing,"GRABNER, Siegfried",AUT,Men,Giant Parallel Slalom,Bronze
2010,Vancouver,Biathlon,"SUMANN, Christoph",AUT,Men,12.5Km Pursuit,Silver
2010,Vancouver,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Silver
2010,Vancouver,Luge,"LINGER, Andreas",AUT,Men,Doubles,Gold
2010,Vancouver,Luge,"LINGER, Wolfgang",AUT,Men,Doubles,Gold
2010,Vancouver,Luge,"REITHMAYER, Nina",AUT,Women,Singles,Silver
2010,Vancouver,Skiing,"GOERGL, Elisabeth",AUT,Women,Downhill,Bronze
2010,Vancouver,Skiing,"GOERGL, Elisabeth",AUT,Women,Giant Slalom,Bronze
2010,Vancouver,Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Silver
2010,Vancouver,Skiing,"FISCHBACHER, Andrea",AUT,Women,Super-G,Gold
2010,Vancouver,Skiing,"MATT, Andreas",AUT,Men,Ski Cross,Silver
2010,Vancouver,Skiing,"GRUBER, Bernhard",AUT,Men,Sprint K120,Bronze
2010,Vancouver,Skiing,"GOTTWALD, Felix",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"GRUBER, Bernhard",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"KREINER, David",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"STECHER, Mario",AUT,Men,"Team, 4X5 KM",Gold
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Individual (90M),Bronze
2010,Vancouver,Skiing,"KOFLER, Andreas",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"LOITZL, Wolfgang",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"MORGENSTERN, Thomas",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Team (90M),Gold
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K90 Individual (70M),Bronze
2010,Vancouver,Skiing,"KARL, Benjamin",AUT,Men,Giant Parallel Slalom,Silver
2010,Vancouver,Skiing,"KREINER, Marion",AUT,Women,Giant Parallel Slalom,Bronze
2014,Sochi,Biathlon,"LANDERTINGER, Dominik",AUT,Men,10KM,Silver
2014,Sochi,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Bronze
2014,Sochi,Luge,"LINGER, Andreas",AUT,Men,Doubles,Silver
2014,Sochi,Luge,"LINGER, Wolfgang",AUT,Men,Doubles,Silver
2014,Sochi,Skiing,"MAYER, Matthias",AUT,Men,Downhill,Gold
2014,Sochi,Skiing,"HIRSCHER, Marcel",AUT,Men,Slalom,Silver
2014,Sochi,Skiing,"MATT, Mario",AUT,Men,Slalom,Gold
2014,Sochi,Skiing,"FENNINGER, Anna",AUT,Women,Giant Slalom,Silver
2014,Sochi,Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Silver
2014,Sochi,Skiing,"ZETTEL, Kathrin",AUT,Women,Slalom,Bronze
2014,Sochi,Skiing,"HOSP, Nicole",AUT,Women,Super Combined,Silver
2014,Sochi,Skiing,"FENNINGER, Anna",AUT,Women,Super-G,Gold
2014,Sochi,Skiing,"HOSP, Nicole",AUT,Women,Super-G,Bronze
2014,Sochi,Skiing,"BIELER, Christoph",AUT,Men,"Team, 4X5 KM",Bronze
2014,Sochi,Skiing,"GRUBER, Bernhard",AUT,Men,"Team, 4X5 KM",Bronze
2014,Sochi,Skiing,"KLAPFER, Lukas",AUT,Men,"Team, 4X5 KM",Bronze
2014,Sochi,Skiing,"STECHER, Mario",AUT,Men,"Team, 4X5 KM",Bronze
2014,Sochi,Skiing,"DIETHART, Thomas",AUT,Men,Teams,Silver
2014,Sochi,Skiing,"HAYBOECK, Michael",AUT,Men,Teams,Silver
2014,Sochi,Skiing,"MORGENSTERN, Thomas",AUT,Men,Teams,Silver
2014,Sochi,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,Teams,Silver
2014,Sochi,Skiing,"IRASCHKO-STOLZ, Daniela",AUT,Women,K90 Individual,Silver
2014,Sochi,Skiing,"KARL, Benjamin",AUT,Men,Parallel Slalom,Bronze
2014,Sochi,Skiing,"DUJMOVITS, Julia",AUT,Women,Parallel Slalom,Gold
1980,Lake Placid,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Silver
1980,Lake Placid,Skiing,"PODBORSKI, Steve",CAN,Men,Downhill,Bronze
1984,Sarajevo,Skating,"ORSER, Brian",CAN,Men,Individual,Silver
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Gold
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1500M,Gold
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,500M,Bronze
1988,Calgary,Skating,"MCCALL, Robert",CAN,Men,Ice Dancing,Bronze
1988,Calgary,Skating,"WILSON, Tracy",CAN,Women,Ice Dancing,Bronze
1988,Calgary,Skating,"ORSER, Brian",CAN,Men,Individual,Silver
1988,Calgary,Skating,"MANLEY, Elizabeth",CAN,Women,Individual,Silver
1988,Calgary,Skiing,"PERCY, Karen",CAN,Women,Downhill,Bronze
1988,Calgary,Skiing,"PERCY, Karen",CAN,Women,Super-G,Bronze
1992,Albertville,Biathlon,"BEDARD, Myriam",CAN,Women,15KM,Bronze
1992,Albertville,Ice Hockey,"ARCHIBALD, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BROST, Todd",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BURKE, Sean",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"DAHL, Kevin",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"GILES, Curtis",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"HANNAN, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"HYNES, Gordon",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"JUNEAU, Joe",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"KIDD, Trevor",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LEBEAU, Patrick",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LINDBERG, Chris",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"MANDERVILLE, Kent",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"PLAVSIC, Adrian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"RATUSHNY, Dan",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SMITH, Randy",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"ST.LAURENT, Sam",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"TIPPETT, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"TUTT, Brian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"WOOLLEY, Jason",CAN,Men,Ice Hockey,Silver
1992,Albertville,Skating,"BRASSEUR, Isabelle",CAN,Women,Pairs,Bronze
1992,Albertville,Skating,"EISLER, Lloyd",CAN,Men,Pairs,Bronze
1992,Albertville,Skating,"BLACKBURN, Frederic",CAN,Men,1000M,Silver
1992,Albertville,Skating,"CUTRONE, Angela",CAN,Women,3000M Relay,Gold
1992,Albertville,Skating,"DAIGLE, Sylvie",CAN,Women,3000M Relay,Gold
1992,Albertville,Skating,"LAMBERT, Nathalie",CAN,Women,3000M Relay,Gold
1992,Albertville,Skating,"PERREAULT, Annie",CAN,Women,3000M Relay,Gold
1992,Albertville,Skating,"BLACKBURN, Frederic",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"DAIGNAULT, Laurent",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"DAIGNAULT, Michel",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"GAGNON, Sylvain",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"LACKIE, Mark",CAN,Men,5000M Relay,Silver
1992,Albertville,Skiing,"LEE-GARTNER, Kerrin",CAN,Women,Downhill,Gold
1994,Lillehammer,Biathlon,"BEDARD, Myriam",CAN,Women,15KM,Gold
1994,Lillehammer,Biathlon,"BEDARD, Myriam",CAN,Women,7.5KM,Gold
1994,Lillehammer,Ice Hockey,"ASTLEY, Mark",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"AUCOIN, Adrian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HARLOCK, David",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HIRSCH, Corey",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HLUSHKO, Todd",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"JOHNSON, Greg",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"KONTOS, Chris",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"LEGACE, Manny",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"LOVSIN, Ken",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"MAYER, Derek",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"NEDVED, Peter",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"NORRIS, Dwayne",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"PARKS, Greg",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ROY, Allain",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ROY, Jean Yves",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SAVAGE, Brian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"THERIEN, Chris",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"WARRINER, Todd",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"WERENKA, Brad",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver
1994,Lillehammer,Skating,"BRASSEUR, Isabelle",CAN,Women,Pairs,Bronze
1994,Lillehammer,Skating,"EISLER, Lloyd",CAN,Men,Pairs,Bronze
1994,Lillehammer,Skating,"GAGNON, Marc",CAN,Men,1000M,Bronze
1994,Lillehammer,Skating,"LAMBERT, Nathalie",CAN,Women,1000M,Silver
1994,Lillehammer,Skating,"BOUDRIAS, Christine",CAN,Women,3000M Relay,Silver
1994,Lillehammer,Skating,"CHAREST, Isabelle",CAN,Women,3000M Relay,Silver
1994,Lillehammer,Skating,"CUTRONE, Angela",CAN,Women,3000M Relay,Silver
1994,Lillehammer,Skating,"DAIGLE, Sylvie",CAN,Women,3000M Relay,Silver
1994,Lillehammer,Skating,"LAMBERT, Nathalie",CAN,Women,3000M Relay,Silver
1994,Lillehammer,Skating,"AUCH, Susan",CAN,Women,500M,Silver
1994,Lillehammer,Skiing,"PODIVINSKY, Ed",CAN,Men,Downhill,Bronze
1994,Lillehammer,Skiing,"LANGLOIS, Lloyd",CAN,Men,Aerials,Bronze
1994,Lillehammer,Skiing,"LAROCHE, Philippe",CAN,Men,Aerials,Silver
1994,Lillehammer,Skiing,"BRASSARD, Jean-Luc",CAN,Men,Moguls,Gold
1998,Nagano,Bobsleigh,"LUEDERS, Pierre",CAN,Men,Two-Man,Gold
1998,Nagano,Bobsleigh,"MACEACHERN, David",CAN,Men,Two-Man,Gold
1998,Nagano,Curling,"HARRIS, Mike",CAN,Men,Curling,Silver
1998,Nagano,Curling,"HART, Richard",CAN,Men,Curling,Silver
1998,Nagano,Curling,"KARRYS, George",CAN,Men,Curling,Silver
1998,Nagano,Curling,"MITCHELL, Collin",CAN,Men,Curling,Silver
1998,Nagano,Curling,"SAVAGE, Paul",CAN,Men,Curling,Silver
1998,Nagano,Curling,"BETKER, Jan",CAN,Women,Curling,Gold
1998,Nagano,Curling,"FORD, Atina",CAN,Women,Curling,Gold
1998,Nagano,Curling,"GUDEREIT, Marcia",CAN,Women,Curling,Gold
1998,Nagano,Curling,"MCCUSKER, Joan",CAN,Women,Curling,Gold
1998,Nagano,Curling,"SCHMIRLER, Sandra",CAN,Women,Curling,Gold
1998,Nagano,Ice Hockey,"BOTTERILL, Jennifer",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"BRISSON, Therese",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"CAMPBELL, Cassie",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"DIDUCK, Judy",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"DROLET, Nancy",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"DUPUIS, Lori",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"GOYETTE, Danielle",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"HEANEY, Geraldine",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"HEFFORD, Jayna",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KELLAR, Becky",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MCCORMACK, Katheryn",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"NYSTROM, Karen",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"REDDON, Lesley",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"RHEAUME, Manon",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SCHULER, Laura",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SMITH, Fiona",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"ST-LOUIS, France",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SUNOHARA, Vicky",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"WICKENHEISER, Hayley",CAN,Women,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"WILSON, Stacy",CAN,Women,Ice Hockey,Silver
1998,Nagano,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver
1998,Nagano,Skating,"BEDARD, Eric",CAN,Men,1000M,Bronze
1998,Nagano,Skating,"BOUDRIAS, Christine",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,"CHAREST, Isabelle",CAN,Women,3000M Relay,Bronze
1998,Nagano,Skating,"PERREAULT, Annie",CAN,Women,3000M Relay,Bronze
