Year,City,Sport,Athlete,Country,Gender,Event,Medal
1994,Lillehammer,Ice Hockey,"HARLOCK, David",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HIRSCH, Corey",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HLUSHKO, Todd",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"JOHNSON, Greg",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"KONTOS, Chris",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"LEGACE, Manny",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"LOVSIN, Ken",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"MAYER, Derek",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"NEDVED, Peter",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"NORRIS, Dwayne",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"PARKS, Greg",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ROY, Allain",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ROY, Jean Yves",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SAVAGE, Brian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"THERIEN, Chris",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"WARRINER, Todd",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"WERENKA, Brad",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ALATALO, Mika",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"HeMeLeINEN, Vesa Erik",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"JUTILA, Timo",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KESKINEN, Esa",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KIPRUSOFF, Marko",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KUIVALAINEN, Pasi",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"LEHTERAE, Tero",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"MeKELe, Mikko",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"OJANEN, Janne",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"PALO, Marko",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"SORMUNEN, Pasi",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"STROEMBERG, Mika",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"VARIS, Petri",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"VIRTA, Hannu",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"ALGOTSSON, Hakan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"BERGKVIST, Jonas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"BERGLUND, Charles",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"DACKELL, Andreas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"DUE-BOJE, Christian",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"ERIKSSON, Niklas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"FORSBERG, Peter",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"HANSSON, Roger",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JOHANSSON, Roger",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Jorgen",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Kenny",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JUHLIN, Patrik",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"KJELLBERG, Patric",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"LOOB, Haakan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"NeSLUND, Mats",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"e_RNSKOG, Stefan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"ROHLIN, Leif",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"RYDMARK, Daniel",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"SALO, Tommy",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"STILLMAN, Fredrik",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"SVENSSON, Magnus",SWE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"BERANEK, Josef",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"CALOUN, Jan",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"CECHMANEK, Roman",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"DOPITA, Jiri",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"HAMRLIK, Roman",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"HASEK, Dominik",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"HEJDUK, Milan",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"JAGR, Jaromir",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"KUCERA, Frantisek",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"LANG, Robert",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"MORAVEC, David",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"PATERA, Pavel",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"PROCHAZKA, Libor",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"PROCHAZKA, Martin",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"REICHEL, Robert",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"RUCINSKY, Martin",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"RUZICKA, Vladimir",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SLEGR, Jiri",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SMEHLIK, Richard",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SPACEK, Jaroslav",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"STRAKA, Martin",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"SVOBODA, Petr",CZE,Men,Ice Hockey,Gold
1998,Nagano,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"GROENMAN, Tomas",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KURRI, Jari",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LIND, Juha",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIINIMAA, Janne",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RINTANEN, Kimmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SULANDER, Ari",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TIKKANEN, Esa",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TOERMAENEN, Antti",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"YLONEN, Juha",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"BURE, Pavel",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"BURE, Valeri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"CHEVTSOV, Oleg",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"FEDOROV, Sergei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"GONCHAR, Sergei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"GOUSSAROV, Aleksei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"JITNIK, Aleksei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KAMENSKY, Valeri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KASPARAITIS, Darius",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KOVALENKO, Andrei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KRAVCHUK, Igor",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"KRIVOKRASSOV, Serguei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MIRONOV, Boris",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MIRONOV, Dmitri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"MOROZOV, Alexei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"NEMTCHINOV, Serguei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"SHTALENKOV, Mikhail",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"TITOV, Guerman",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"TREFILOV, Andrei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"YASHIN, Alexei",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"YUSHKEVICH, Dmitri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"ZELEPOUKINE, Valeri",RUS,Men,Ice Hockey,Silver
1998,Nagano,Ice Hockey,"ZHAMNOV, Alexey",RUS,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"BELFOUR, Ed",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"BLAKE, Rob",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"BREWER, Eric",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"BRODEUR, Martin",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"FLEURY, Theo",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"FOOTE, Adam",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"GAGNE, Simon",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"IGINLA, Jarome",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"JOSEPH, Curtis",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"JOVANOVSKI, Ed",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"LEMIEUX, Mario",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"MACINNIS, Al",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"NIEDERMAYER, Scott",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"NIEUWENDYK, Joe",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"NOLAN, Owen",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"PECA, Mike",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"PRONGER, Chris",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"SAKIC, Joe",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"SHANAHAN, Brendan",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"SMYTH, Ryan",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"YZERMAN, Steve",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"AFINOGENOV, Maxim",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"BRYZGALOV, Ilja",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"BURE, Pavel",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"BURE, Valeri",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"DATSYUK, Pavel",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"FEDOROV, Sergei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"GONCHAR, Sergei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KASPARAITIS, Darius",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KHABIBULIN, Nikolai",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KOVALCHUK, Ilya",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KOVALEV, Alexei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KRAVCHUK, Igor",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"KVASHA, Oleg",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"LARIONOV, Igor",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"MALAKHOV, Vladimir",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"MARKOV, Daniil",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"MIRONOV, Boris",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"NIKOLISHIN, Andrei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"PODOMATSKY, Yegor",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"SAMSONOV, Sergei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"TVERDOVSKIY, Oleg",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"YASHIN, Alexei",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"ZHAMNOV, Alexey",RUS,Men,Ice Hockey,Bronze
2002,Salt Lake City,Ice Hockey,"AMONTE, Tony",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"BARRASSO, Tom",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"CHELIOS, Chris",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"DEADMARSH, Adam",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"DRURY, Chris",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"DUNHAM, Mike",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"GUERIN, Bill",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"HOUSLEY, Phil",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"HULL, Brett",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"LECLAIR, John",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"LEETCH, Brian",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"MILLER, Aaron",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"MODANO, Mike",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"POTI, Tom",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"RAFALSKI, Brian",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"RICHTER, Mike",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"ROENICK, Jeremy",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"ROLSTON, Brian",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"SUTER, Gary",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"TKACHUK, Keith",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"WEIGHT, Doug",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"YORK, Mike",USA,Men,Ice Hockey,Silver
2002,Salt Lake City,Ice Hockey,"YOUNG, Scott",USA,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"BULIS, Jan",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"CAJANEK, Petr",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"ELIAS, Patrik",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"ERAT, Martin",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"HASEK, Dominik",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"HEJDUK, Milan",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"HEMSKY, Ales",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"HNILICKA, Milan",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"JAGR, Jaromir",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KABERLE, Frantisek",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KABERLE, Tomas",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KOTALIK, Ales",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KUBA, Filip",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"KUBINA, Pavel",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"LANG, Robert",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"MALIK, Marek",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"OLESZ, Rostislav",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"PROSPAL, Vaclav",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"RUCINSKY, Martin",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"SALFICKY, Dusan",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"SPACEK, Jaroslav",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"STRAKA, Martin",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"VOKOUN, Tomas",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"VYBORNY, David",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"ZIDLICKY, Marek",CZE,Men,Ice Hockey,Bronze
2006,Turin,Ice Hockey,"BACKSTROM, Niklas",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"HAGMAN, Niklas",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"HENTUNEN, Jukka",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KAPANEN, Niko",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KOIVU, Mikko",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LAAKSONEN, Antti",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LYDMAN, Toni",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NIEMI, Antti-Jussi",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NIEMINEN, Ville",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NIITTYMAKI, Antero",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NORRENA, Fredrik",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NUMMELIN, Petteri",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"RUUTU, Jarkko",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"ALFREDSSON, Daniel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"AXELSSON, Per Johan",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"BACKMAN, Christian",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"FORSBERG, Peter",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"HANNULA, Mika",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"HAVELID, Niclas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"HOLMSTROM, Tomas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"JONSSON, Jorgen",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"JONSSON, Kenny",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"KRONWALL, Niklas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"LIDSTROM, Nicklas",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"LIV, Stefan",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"LUNDQVIST, Henrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"MODIN, Fredrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"OHLUND, Mattias",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"PAHLSSON, Samuel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SAMUELSSON, Mikael",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SEDIN, Daniel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SEDIN, Henrik",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SUNDIN, Mats",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"SUNDIN, Ronnie",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"TELLQVIST, Mikael",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"TJARNQVIST, Daniel",SWE,Men,Ice Hockey,Gold
2006,Turin,Ice Hockey,"ZETTERBERG, Henrik",SWE,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BERGERON, Patrice",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BOYLE, Dan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BRODEUR, Martin",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"CROSBY, Sidney",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"DOUGHTY, Drew",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"FLEURY, Marc-Andre",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"GETZLAF, Ryan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"HEATLEY, Dany",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"IGINLA, Jarome",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"KEITH, Duncan",CAN,Men,Ice Hockey,Gold
